country,population,date,type,cases
Bolivia,11673029,2020-07-30,death,86
Bolivia,11673029,2020-07-31,death,83
Bolivia,11673029,2020-08-01,death,87
Bolivia,11673029,2020-08-02,death,89
Bolivia,11673029,2020-08-03,death,75
Bolivia,11673029,2020-08-04,death,92
Bolivia,11673029,2020-08-05,death,65
Bolivia,11673029,2020-08-06,death,80
Bolivia,11673029,2020-08-07,death,59
Bolivia,11673029,2020-08-08,death,63
Bolivia,11673029,2020-08-09,death,53
Bolivia,11673029,2020-08-10,death,72
Bolivia,11673029,2020-08-11,death,49
Bolivia,11673029,2020-08-12,death,66
Bolivia,11673029,2020-08-13,death,57
Bolivia,11673029,2020-08-14,death,55
Bolivia,11673029,2020-08-15,death,64
Bolivia,11673029,2020-08-16,death,55
Bolivia,11673029,2020-08-17,death,65
Bolivia,11673029,2020-08-18,death,49
Bolivia,11673029,2020-08-19,death,61
Bolivia,11673029,2020-08-20,death,72
Bolivia,11673029,2020-08-21,death,61
Bolivia,11673029,2020-08-22,death,76
Bolivia,11673029,2020-08-23,death,67
Bolivia,11673029,2020-08-24,death,69
Bolivia,11673029,2020-08-25,death,86
Bolivia,11673029,2020-08-26,death,62
Bolivia,11673029,2020-08-27,death,65
Bolivia,11673029,2020-08-28,death,55
Bolivia,11673029,2020-08-29,death,92
Bolivia,11673029,2020-08-30,death,28
Bolivia,11673029,2020-08-31,death,61
Bolivia,11673029,2020-09-01,death,74
Bolivia,11673029,2020-09-02,death,102
Bolivia,11673029,2020-09-03,death,85
Bolivia,11673029,2020-09-04,death,55
Bolivia,11673029,2020-09-05,death,55
Bolivia,11673029,2020-09-06,death,0
Bolivia,11673029,2020-09-07,death,1656
Bolivia,11673029,2020-09-08,death,43
Bolivia,11673029,2020-09-09,death,49
Bolivia,11673029,2020-09-10,death,47
Bolivia,11673029,2020-09-11,death,57
Bolivia,11673029,2020-09-12,death,47
Bolivia,11673029,2020-09-13,death,47
Bolivia,11673029,2020-09-14,death,50
Bolivia,11673029,2020-09-15,death,53
Bolivia,11673029,2020-09-16,death,31
Bolivia,11673029,2020-09-17,death,33
Bolivia,11673029,2020-09-18,death,39
Bolivia,11673029,2020-09-19,death,36
Bolivia,11673029,2020-09-20,death,31
Bolivia,11673029,2020-09-21,death,37
Bolivia,11673029,2020-09-22,death,39
Bolivia,11673029,2020-09-23,death,38
Bolivia,11673029,2020-09-24,death,34
Bolivia,11673029,2020-09-25,death,35
Bolivia,11673029,2020-09-26,death,28
Bolivia,11673029,2020-09-27,death,30
Bolivia,11673029,2020-09-28,death,42
Bolivia,11673029,2020-09-29,death,31
Bolivia,11673029,2020-09-30,death,34
Bolivia,11673029,2020-10-01,death,36
Bolivia,11673029,2020-10-02,death,44
Bolivia,11673029,2020-10-03,death,28
Bolivia,11673029,2020-10-04,death,28
Bolivia,11673029,2020-10-05,death,28
Bolivia,11673029,2020-10-06,death,27
Bolivia,11673029,2020-10-07,death,36
Bolivia,11673029,2020-10-08,death,36
Bolivia,11673029,2020-10-09,death,34
Bolivia,11673029,2020-10-10,death,30
Bolivia,11673029,2020-10-11,death,16
Bolivia,11673029,2020-10-12,death,18
Bolivia,11673029,2020-10-13,death,25
Bolivia,11673029,2020-10-14,death,26
Bolivia,11673029,2020-10-15,death,30
Bolivia,11673029,2020-10-16,death,32
Bolivia,11673029,2020-10-17,death,24
Bolivia,11673029,2020-10-18,death,18
Bolivia,11673029,2020-10-19,death,21
Bolivia,11673029,2020-10-20,death,24
Bolivia,11673029,2020-10-21,death,32
Bolivia,11673029,2020-10-22,death,26
Bolivia,11673029,2020-10-23,death,24
Bolivia,11673029,2020-10-24,death,19
Bolivia,11673029,2020-10-25,death,18
Bolivia,11673029,2020-10-26,death,13
Bolivia,11673029,2020-10-27,death,14
Bolivia,11673029,2020-10-28,death,22
Bolivia,11673029,2020-10-29,death,11
Bolivia,11673029,2020-10-30,death,10
Bolivia,11673029,2020-10-31,death,10
Bolivia,11673029,2020-11-01,death,6
Bolivia,11673029,2020-11-02,death,10
Bolivia,11673029,2020-11-03,death,10
Bolivia,11673029,2020-11-04,death,7
Bolivia,11673029,2020-11-05,death,10
Bolivia,11673029,2020-11-06,death,13
Bolivia,11673029,2020-11-07,death,9
Bolivia,11673029,2020-11-08,death,5
Bolivia,11673029,2020-11-09,death,7
Bolivia,11673029,2020-11-10,death,6
Bolivia,11673029,2020-11-11,death,10
Bolivia,11673029,2020-11-12,death,7
Bolivia,11673029,2020-11-13,death,10
Bolivia,11673029,2020-11-14,death,6
Bolivia,11673029,2020-11-15,death,8
Bolivia,11673029,2020-11-16,death,10
Bolivia,11673029,2020-11-17,death,7
Bolivia,11673029,2020-11-18,death,9
Bolivia,11673029,2020-11-19,death,14
Bolivia,11673029,2020-11-20,death,11
Bolivia,11673029,2020-11-21,death,4
Bolivia,11673029,2020-11-22,death,3
Bolivia,11673029,2020-11-23,death,9
Bolivia,11673029,2020-11-24,death,12
Bolivia,11673029,2020-11-25,death,5
Bolivia,11673029,2020-11-26,death,6
Bolivia,11673029,2020-11-27,death,4
Bolivia,11673029,2020-11-28,death,6
Bolivia,11673029,2020-11-29,death,3
Bolivia,11673029,2020-11-30,death,5
Bolivia,11673029,2020-12-01,death,6
Bolivia,11673029,2020-12-02,death,9
Bolivia,11673029,2020-12-03,death,10
Bolivia,11673029,2020-12-04,death,5
Bolivia,11673029,2020-12-05,death,5
Bolivia,11673029,2020-12-06,death,3
Bolivia,11673029,2020-12-07,death,2
Bolivia,11673029,2020-12-08,death,5
Bolivia,11673029,2020-12-09,death,2
Bolivia,11673029,2020-12-10,death,4
Bolivia,11673029,2020-12-11,death,5
Bolivia,11673029,2020-12-12,death,1
Bolivia,11673029,2020-12-13,death,4
Bolivia,11673029,2020-12-14,death,6
Bolivia,11673029,2020-12-15,death,2
Bolivia,11673029,2020-12-16,death,3
Bolivia,11673029,2020-12-17,death,2
Bolivia,11673029,2020-12-18,death,2
Bolivia,11673029,2020-12-19,death,2
Bolivia,11673029,2020-12-20,death,1
Bolivia,11673029,2020-12-21,death,7
Bolivia,11673029,2020-12-22,death,9
Bolivia,11673029,2020-12-23,death,13
Bolivia,11673029,2020-12-24,death,11
Bolivia,11673029,2020-12-25,death,7
Bolivia,11673029,2020-12-26,death,10
Bolivia,11673029,2020-12-27,death,5
Bolivia,11673029,2020-12-28,death,8
Bolivia,11673029,2020-12-29,death,29
Bolivia,11673029,2020-12-30,death,14
Bolivia,11673029,2020-12-31,death,16
Bolivia,11673029,2021-01-01,death,10
Bolivia,11673029,2021-01-02,death,11
Bolivia,11673029,2021-01-03,death,15
Bolivia,11673029,2021-01-04,death,18
Bolivia,11673029,2021-01-05,death,22
Bolivia,11673029,2021-01-06,death,46
Bolivia,11673029,2021-01-07,death,17
Bolivia,11673029,2021-01-08,death,24
Bolivia,11673029,2021-01-09,death,23
Bolivia,11673029,2021-01-10,death,25
Bolivia,11673029,2021-01-11,death,39
Bolivia,11673029,2021-01-12,death,39
Bolivia,11673029,2021-01-13,death,39
Bolivia,11673029,2021-01-14,death,37
Bolivia,11673029,2021-01-15,death,41
Bolivia,11673029,2021-01-16,death,25
Bolivia,11673029,2021-01-17,death,40
Bolivia,11673029,2021-01-18,death,44
Bolivia,11673029,2021-01-19,death,42
Bolivia,11673029,2021-01-20,death,42
Bolivia,11673029,2021-01-21,death,54
Bolivia,11673029,2021-01-22,death,53
Bolivia,11673029,2021-01-23,death,56
Bolivia,11673029,2021-01-24,death,58
Bolivia,11673029,2021-01-25,death,66
Bolivia,11673029,2021-01-26,death,54
Bolivia,11673029,2021-01-27,death,62
Bolivia,11673029,2021-01-28,death,59
Bolivia,11673029,2021-01-29,death,53
Brazil,212559409,2020-01-22,death,0
Brazil,212559409,2020-01-23,death,0
Brazil,212559409,2020-01-24,death,0
Brazil,212559409,2020-01-25,death,0
Brazil,212559409,2020-01-26,death,0
Brazil,212559409,2020-01-27,death,0
Brazil,212559409,2020-01-28,death,0
Brazil,212559409,2020-01-29,death,0
Brazil,212559409,2020-01-30,death,0
Brazil,212559409,2020-01-31,death,0
Brazil,212559409,2020-02-01,death,0
Brazil,212559409,2020-02-02,death,0
Brazil,212559409,2020-02-03,death,0
Brazil,212559409,2020-02-04,death,0
Brazil,212559409,2020-02-05,death,0
Brazil,212559409,2020-02-06,death,0
Brazil,212559409,2020-02-07,death,0
Brazil,212559409,2020-02-08,death,0
Brazil,212559409,2020-02-09,death,0
Brazil,212559409,2020-02-10,death,0
Brazil,212559409,2020-02-11,death,0
Brazil,212559409,2020-02-12,death,0
Brazil,212559409,2020-02-13,death,0
Brazil,212559409,2020-02-14,death,0
Brazil,212559409,2020-02-15,death,0
Brazil,212559409,2020-02-16,death,0
Brazil,212559409,2020-02-17,death,0
Brazil,212559409,2020-02-18,death,0
Brazil,212559409,2020-02-19,death,0
Brazil,212559409,2020-02-20,death,0
Brazil,212559409,2020-02-21,death,0
Brazil,212559409,2020-02-22,death,0
Brazil,212559409,2020-02-23,death,0
Brazil,212559409,2020-02-24,death,0
Brazil,212559409,2020-02-25,death,0
Brazil,212559409,2020-02-26,death,0
Brazil,212559409,2020-02-27,death,0
Brazil,212559409,2020-02-28,death,0
Brazil,212559409,2020-02-29,death,0
Brazil,212559409,2020-03-01,death,0
Brazil,212559409,2020-03-02,death,0
Brazil,212559409,2020-03-03,death,0
Brazil,212559409,2020-03-04,death,0
Brazil,212559409,2020-03-05,death,0
Brazil,212559409,2020-03-06,death,0
Brazil,212559409,2020-03-07,death,0
Brazil,212559409,2020-03-08,death,0
Brazil,212559409,2020-03-09,death,0
Brazil,212559409,2020-03-10,death,0
Brazil,212559409,2020-03-11,death,0
Brazil,212559409,2020-03-12,death,0
Brazil,212559409,2020-03-13,death,0
Brazil,212559409,2020-03-14,death,0
Brazil,212559409,2020-03-15,death,0
Brazil,212559409,2020-03-16,death,0
Brazil,212559409,2020-03-17,death,1
Brazil,212559409,2020-03-18,death,2
Brazil,212559409,2020-03-19,death,3
Brazil,212559409,2020-03-20,death,5
Brazil,212559409,2020-03-21,death,4
Brazil,212559409,2020-03-22,death,10
Brazil,212559409,2020-03-23,death,9
Brazil,212559409,2020-03-24,death,12
Brazil,212559409,2020-03-25,death,13
Brazil,212559409,2020-03-26,death,18
Brazil,212559409,2020-03-27,death,15
Brazil,212559409,2020-03-28,death,19
Brazil,212559409,2020-03-29,death,25
Brazil,212559409,2020-03-30,death,23
Brazil,212559409,2020-03-31,death,42
Brazil,212559409,2020-04-01,death,39
Brazil,212559409,2020-04-02,death,84
Brazil,212559409,2020-04-03,death,35
Brazil,212559409,2020-04-04,death,86
Brazil,212559409,2020-04-05,death,41
Brazil,212559409,2020-04-06,death,78
Brazil,212559409,2020-04-07,death,122
Brazil,212559409,2020-04-08,death,133
Brazil,212559409,2020-04-09,death,131
Brazil,212559409,2020-04-10,death,107
Brazil,212559409,2020-04-11,death,67
Brazil,212559409,2020-04-12,death,99
Brazil,212559409,2020-04-13,death,105
Brazil,212559409,2020-04-14,death,204
Brazil,212559409,2020-04-15,death,204
Brazil,212559409,2020-04-16,death,188
Brazil,212559409,2020-04-17,death,217
Brazil,212559409,2020-04-18,death,213
Brazil,212559409,2020-04-19,death,108
Brazil,212559409,2020-04-20,death,125
Brazil,212559409,2020-04-21,death,154
Brazil,212559409,2020-04-22,death,165
Brazil,212559409,2020-04-23,death,425
Brazil,212559409,2020-04-24,death,373
Brazil,212559409,2020-04-25,death,353
Brazil,212559409,2020-04-26,death,229
Brazil,212559409,2020-04-27,death,317
Brazil,212559409,2020-04-28,death,480
Brazil,212559409,2020-04-29,death,430
Brazil,212559409,2020-04-30,death,493
Brazil,212559409,2020-05-01,death,406
Brazil,212559409,2020-05-02,death,349
Brazil,212559409,2020-05-03,death,290
Brazil,212559409,2020-05-04,death,316
Brazil,212559409,2020-05-05,death,571
Brazil,212559409,2020-05-06,death,650
Brazil,212559409,2020-05-07,death,602
Brazil,212559409,2020-05-08,death,827
Brazil,212559409,2020-05-09,death,639
Brazil,212559409,2020-05-10,death,467
Brazil,212559409,2020-05-11,death,530
Brazil,212559409,2020-05-12,death,808
Brazil,212559409,2020-05-13,death,779
Brazil,212559409,2020-05-14,death,759
Brazil,212559409,2020-05-15,death,963
Brazil,212559409,2020-05-16,death,700
Brazil,212559409,2020-05-17,death,456
Brazil,212559409,2020-05-18,death,735
Brazil,212559409,2020-05-19,death,1130
Brazil,212559409,2020-05-20,death,876
Brazil,212559409,2020-05-21,death,1188
Brazil,212559409,2020-05-22,death,1001
Brazil,212559409,2020-05-23,death,965
Brazil,212559409,2020-05-24,death,653
Brazil,212559409,2020-05-25,death,807
Brazil,212559409,2020-05-26,death,1039
Brazil,212559409,2020-05-27,death,1086
Brazil,212559409,2020-05-28,death,1156
Brazil,212559409,2020-05-29,death,1124
Brazil,212559409,2020-05-30,death,956
Brazil,212559409,2020-05-31,death,480
Brazil,212559409,2020-06-01,death,623
Brazil,212559409,2020-06-02,death,1262
Brazil,212559409,2020-06-03,death,1349
Brazil,212559409,2020-06-04,death,1473
Brazil,212559409,2020-06-05,death,1005
Brazil,212559409,2020-06-06,death,904
Brazil,212559409,2020-06-07,death,525
Brazil,212559409,2020-06-08,death,679
Brazil,212559409,2020-06-09,death,1272
Brazil,212559409,2020-06-10,death,1274
Brazil,212559409,2020-06-11,death,1239
Brazil,212559409,2020-06-12,death,909
Brazil,212559409,2020-06-13,death,892
Brazil,212559409,2020-06-14,death,612
Brazil,212559409,2020-06-15,death,627
Brazil,212559409,2020-06-16,death,1282
Brazil,212559409,2020-06-17,death,1269
Brazil,212559409,2020-06-18,death,1238
Brazil,212559409,2020-06-19,death,1206
Brazil,212559409,2020-06-20,death,1022
Brazil,212559409,2020-06-21,death,615
Brazil,212559409,2020-06-22,death,680
Brazil,212559409,2020-06-23,death,1374
Brazil,212559409,2020-06-24,death,1185
Brazil,212559409,2020-06-25,death,1141
Brazil,212559409,2020-06-26,death,990
Brazil,212559409,2020-06-27,death,1109
Brazil,212559409,2020-06-28,death,552
Brazil,212559409,2020-06-29,death,692
Brazil,212559409,2020-06-30,death,1280
Brazil,212559409,2020-07-01,death,1038
Brazil,212559409,2020-07-02,death,1252
Brazil,212559409,2020-07-03,death,1290
Brazil,212559409,2020-07-04,death,1091
Brazil,212559409,2020-07-05,death,602
Brazil,212559409,2020-07-06,death,620
Brazil,212559409,2020-07-07,death,1254
Brazil,212559409,2020-07-08,death,1223
Brazil,212559409,2020-07-09,death,1220
Brazil,212559409,2020-07-10,death,1214
Brazil,212559409,2020-07-11,death,1071
Brazil,212559409,2020-07-12,death,631
Brazil,212559409,2020-07-13,death,733
Brazil,212559409,2020-07-14,death,1300
Brazil,212559409,2020-07-15,death,1233
Brazil,212559409,2020-07-16,death,1322
Brazil,212559409,2020-07-17,death,1163
Brazil,212559409,2020-07-18,death,921
Brazil,212559409,2020-07-19,death,716
Brazil,212559409,2020-07-20,death,632
Brazil,212559409,2020-07-21,death,1367
Brazil,212559409,2020-07-22,death,1284
Brazil,212559409,2020-07-23,death,1311
Brazil,212559409,2020-07-24,death,1156
Brazil,212559409,2020-07-25,death,1211
Brazil,212559409,2020-07-26,death,555
Brazil,212559409,2020-07-27,death,614
Brazil,212559409,2020-07-28,death,921
Brazil,212559409,2020-07-29,death,1595
Brazil,212559409,2020-07-30,death,1129
Brazil,212559409,2020-07-31,death,1212
Brazil,212559409,2020-08-01,death,1088
Brazil,212559409,2020-08-02,death,541
Brazil,212559409,2020-08-03,death,561
Brazil,212559409,2020-08-04,death,1154
Brazil,212559409,2020-08-05,death,1437
Brazil,212559409,2020-08-06,death,1237
Brazil,212559409,2020-08-07,death,1079
Brazil,212559409,2020-08-08,death,905
Brazil,212559409,2020-08-09,death,572
Brazil,212559409,2020-08-10,death,703
Brazil,212559409,2020-08-11,death,1274
Brazil,212559409,2020-08-12,death,1175
Brazil,212559409,2020-08-13,death,1262
Brazil,212559409,2020-08-14,death,1060
Brazil,212559409,2020-08-15,death,709
Brazil,212559409,2020-08-16,death,620
Brazil,212559409,2020-08-17,death,684
Brazil,212559409,2020-08-18,death,1352
Brazil,212559409,2020-08-19,death,1212
Brazil,212559409,2020-08-20,death,1204
Brazil,212559409,2020-08-21,death,1054
Brazil,212559409,2020-08-22,death,892
Brazil,212559409,2020-08-23,death,494
Brazil,212559409,2020-08-24,death,565
Brazil,212559409,2020-08-25,death,1271
Brazil,212559409,2020-08-26,death,1085
Brazil,212559409,2020-08-27,death,984
Brazil,212559409,2020-08-28,death,855
Brazil,212559409,2020-08-29,death,758
Brazil,212559409,2020-08-30,death,566
Brazil,212559409,2020-08-31,death,553
Brazil,212559409,2020-09-01,death,1215
Brazil,212559409,2020-09-02,death,1184
Brazil,212559409,2020-09-03,death,834
Brazil,212559409,2020-09-04,death,888
Brazil,212559409,2020-09-05,death,701
Brazil,212559409,2020-09-06,death,447
Brazil,212559409,2020-09-07,death,310
Brazil,212559409,2020-09-08,death,504
Brazil,212559409,2020-09-09,death,1075
Brazil,212559409,2020-09-10,death,983
Brazil,212559409,2020-09-11,death,874
Brazil,212559409,2020-09-12,death,814
Brazil,212559409,2020-09-13,death,415
Brazil,212559409,2020-09-14,death,381
Brazil,212559409,2020-09-15,death,1113
Brazil,212559409,2020-09-16,death,987
Brazil,212559409,2020-09-17,death,829
Brazil,212559409,2020-09-18,death,858
Brazil,212559409,2020-09-19,death,739
Brazil,212559409,2020-09-20,death,363
Brazil,212559409,2020-09-21,death,377
Brazil,212559409,2020-09-22,death,833
Brazil,212559409,2020-09-23,death,0
Brazil,212559409,2020-09-24,death,1703
Brazil,212559409,2020-09-25,death,729
Brazil,212559409,2020-09-26,death,869
Brazil,212559409,2020-09-27,death,335
Brazil,212559409,2020-09-28,death,317
Brazil,212559409,2020-09-29,death,863
Brazil,212559409,2020-09-30,death,1031
Brazil,212559409,2020-10-01,death,728
Brazil,212559409,2020-10-02,death,0
Brazil,212559409,2020-10-03,death,1307
Brazil,212559409,2020-10-04,death,365
Brazil,212559409,2020-10-05,death,323
Brazil,212559409,2020-10-06,death,819
Brazil,212559409,2020-10-07,death,734
Brazil,212559409,2020-10-08,death,729
Brazil,212559409,2020-10-09,death,682
Brazil,212559409,2020-10-10,death,559
Brazil,212559409,2020-10-11,death,290
Brazil,212559409,2020-10-12,death,201
Brazil,212559409,2020-10-13,death,309
Brazil,212559409,2020-10-14,death,749
Brazil,212559409,2020-10-15,death,713
Brazil,212559409,2020-10-16,death,754
Brazil,212559409,2020-10-17,death,461
Brazil,212559409,2020-10-18,death,0
Brazil,212559409,2020-10-19,death,501
Brazil,212559409,2020-10-20,death,661
Brazil,212559409,2020-10-21,death,566
Brazil,212559409,2020-10-22,death,497
Brazil,212559409,2020-10-23,death,571
Brazil,212559409,2020-10-24,death,432
Brazil,212559409,2020-10-25,death,231
Brazil,212559409,2020-10-26,death,263
Brazil,212559409,2020-10-27,death,549
Brazil,212559409,2020-10-28,death,510
Brazil,212559409,2020-10-29,death,513
Brazil,212559409,2020-10-30,death,508
Brazil,212559409,2020-10-31,death,407
Brazil,212559409,2020-11-01,death,190
Brazil,212559409,2020-11-02,death,179
Brazil,212559409,2020-11-03,death,243
Brazil,212559409,2020-11-04,death,610
Brazil,212559409,2020-11-05,death,0
Brazil,212559409,2020-11-06,death,909
Brazil,212559409,2020-11-07,death,254
Brazil,212559409,2020-11-08,death,128
Brazil,212559409,2020-11-09,death,231
Brazil,212559409,2020-11-10,death,174
Brazil,212559409,2020-11-11,death,566
Brazil,212559409,2020-11-12,death,913
Brazil,212559409,2020-11-13,death,456
Brazil,212559409,2020-11-14,death,921
Brazil,212559409,2020-11-15,death,140
Brazil,212559409,2020-11-16,death,216
Brazil,212559409,2020-11-17,death,685
Brazil,212559409,2020-11-18,death,756
Brazil,212559409,2020-11-19,death,606
Brazil,212559409,2020-11-20,death,552
Brazil,212559409,2020-11-21,death,376
Brazil,212559409,2020-11-22,death,194
Brazil,212559409,2020-11-23,death,302
Brazil,212559409,2020-11-24,death,630
Brazil,212559409,2020-11-25,death,654
Brazil,212559409,2020-11-26,death,691
Brazil,212559409,2020-11-27,death,514
Brazil,212559409,2020-11-28,death,587
Brazil,212559409,2020-11-29,death,272
Brazil,212559409,2020-11-30,death,287
Brazil,212559409,2020-12-01,death,697
Brazil,212559409,2020-12-02,death,698
Brazil,212559409,2020-12-03,death,755
Brazil,212559409,2020-12-04,death,694
Brazil,212559409,2020-12-05,death,664
Brazil,212559409,2020-12-06,death,313
Brazil,212559409,2020-12-07,death,376
Brazil,212559409,2020-12-08,death,842
Brazil,212559409,2020-12-09,death,836
Brazil,212559409,2020-12-10,death,770
Brazil,212559409,2020-12-11,death,672
Brazil,212559409,2020-12-12,death,686
Brazil,212559409,2020-12-13,death,279
Brazil,212559409,2020-12-14,death,433
Brazil,212559409,2020-12-15,death,964
Brazil,212559409,2020-12-16,death,936
Brazil,212559409,2020-12-17,death,1092
Brazil,212559409,2020-12-18,death,823
Brazil,212559409,2020-12-19,death,706
Brazil,212559409,2020-12-20,death,408
Brazil,212559409,2020-12-21,death,527
Brazil,212559409,2020-12-22,death,968
Brazil,212559409,2020-12-23,death,961
Brazil,212559409,2020-12-24,death,762
Brazil,212559409,2020-12-25,death,506
Brazil,212559409,2020-12-26,death,307
Brazil,212559409,2020-12-27,death,344
Brazil,212559409,2020-12-28,death,431
Brazil,212559409,2020-12-29,death,1111
Brazil,212559409,2020-12-30,death,1194
Brazil,212559409,2020-12-31,death,1074
Brazil,212559409,2021-01-01,death,462
Brazil,212559409,2021-01-02,death,314
Brazil,212559409,2021-01-03,death,293
Brazil,212559409,2021-01-04,death,543
Brazil,212559409,2021-01-05,death,1171
Brazil,212559409,2021-01-06,death,1242
